highway,count,length
construction,14,16637.68
corridor,1,11.292
cycleway,17,22142.769
footway,1289,102567.582
living_street,7,1198.185
path,9,566.551
pedestrian,90,15157.657
primary,161,51689.941
primary_link,34,1262.634
residential,2390,336350.778
secondary,174,63607.763
secondary_link,42,1896.707
service,593,83700.297
steps,72,1118.613
tertiary,182,58313.985
tertiary_link,36,784.777
track,74,36612.48
trunk,98,24435.191
trunk_link,51,10570.746
unclassified,113,47373.828
