highway,count,length
construction,5,1616.536
cycleway,8,5043.99
footway,922,57864.833
living_street,41,4538.252
path,7,443.394
pedestrian,2,252.086
primary,41,12666.751
primary_link,14,767.335
residential,1625,212864.125
rest_area,2,49.166
secondary,167,56697.58
secondary_link,40,1566.715
service,160,14167.019
steps,35,679.969
tertiary,114,34033.51
tertiary_link,10,205.596
trunk,72,21795.355
trunk_link,29,4979.716
unclassified,19,2074.477
