highway,count,length
construction,5,760.644
footway,456,40127.102
path,4,344.75
pedestrian,10,2566.572
primary,58,19081.54
primary_link,26,2224.736
proposed,2,847.842
residential,2679,449871.915
secondary,142,60272.444
secondary_link,47,2848.648
service,205,32859.824
steps,35,407.42
tertiary,196,71157.964
tertiary_link,12,220.071
track,15,14947.713
trunk,33,15964.283
trunk_link,32,6763.782
unclassified,62,24429.527
