highway,count,length
construction,85,44933.862
cycleway,3,2156.549
footway,328,23595.477
living_street,44,5120.859
motorway,2,5880.991
motorway_link,2,458.592
path,11,1000.308
pedestrian,3,477.587
primary,29,8412.962
primary_link,4,674.658
residential,737,127449.553
secondary,70,36289.428
secondary_link,26,1307.244
service,187,39492.341
steps,14,173.025
tertiary,125,40517.659
tertiary_link,18,568.846
track,10,1383.151
trunk,58,26340.054
trunk_link,52,14079.86
unclassified,88,40410.289
