highway,count,length
busway,2,552.372
construction,11,1229.212
cycleway,10,10054.279
footway,479,41200.936
living_street,4,269.578
path,2,122.853
pedestrian,55,9815.594
primary,151,40548.666
primary_link,43,2755.902
residential,1740,229956.997
secondary,113,45137.498
secondary_link,43,1577.678
service,224,26534.163
steps,51,689.733
tertiary,156,56945.205
tertiary_link,24,499.824
track,33,13970.488
trunk,43,9730.965
trunk_link,33,6602.232
unclassified,33,12274.6
