highway,count,length
footway,17,741.647
living_street,7,1409.305
pedestrian,1,20.082
primary,15,4425.641
primary_link,18,1956.064
residential,343,45425.657
secondary,40,13763.261
secondary_link,17,1315.844
service,9,506.66
tertiary,21,6161.098
tertiary_link,1,56.74
