highway,count,length
footway,76,6030.596
motorway,6,11765.125
pedestrian,31,3022.724
primary,14,9324.308
primary_link,5,118.396
residential,146,43786.103
service,17,6162.116
tertiary,44,26870.47
tertiary_link,3,169.955
track,10,2044.094
unclassified,11,21850.316
