highway,count,length
cycleway,3,2038.606
footway,282,17359.279
path,1,55.482
pedestrian,6,1740.488
primary,50,15770.299
primary_link,22,2532.589
residential,1388,202808.287
secondary,40,20942.587
secondary_link,15,1231.792
service,170,25744.745
steps,15,157.416
tertiary,119,46755.146
tertiary_link,11,213.338
track,6,5899.001
trunk,13,17838.791
trunk_link,26,4935.463
unclassified,31,13930.994
