,type,id,lat,lon,tags
0,node,3168068194,36.3289286,59.6239336,"{'amenity': 'place_of_worship', 'name': 'مسجد فاطمه الزهرا', 'religion': 'muslim'}"
1,node,8085180768,36.3361775,59.6159637,"{'amenity': 'place_of_worship', 'name': 'مسجد امام رضا', 'religion': 'muslim'}"
