highway,count,length
construction,6,3526.501
footway,18,1918.335
primary,1,1900.984
residential,172,33626.145
service,9,1553.719
tertiary,23,15850.517
tertiary_link,7,83.642
track,8,2419.433
unclassified,5,3721.39
