highway,count,length
cycleway,1,4953.755
footway,132,10427.335
path,1,14.496
pedestrian,2,138.185
primary,35,7301.998
primary_link,6,200.588
residential,429,57353.139
secondary,57,17183.02
secondary_link,10,163.754
service,19,2181.674
steps,11,164.998
tertiary,34,9275.44
tertiary_link,1,22.251
trunk,4,4277.436
trunk_link,14,2991.379
unclassified,1,62.087
