highway,count,length
footway,11,248.49
primary,15,23067.565
primary_link,7,134.325
residential,319,100151.714
service,19,9294.004
steps,6,71.567
tertiary,11,17686.101
track,34,12916.43
trunk,4,13130.998
trunk_link,1,420.725
unclassified,46,28921.249
