highway,count,length
construction,6,3526.501
footway,20,1978.756
primary,6,13072.32
primary_link,3,32.869
residential,380,83326.033
service,23,3510.618
steps,2,32.087
tertiary,27,22342.652
tertiary_link,7,83.642
track,10,3031.096
unclassified,11,7692.419
