highway,count,length
footway,69,7247.961
path,3,289.268
pedestrian,1,255.123
residential,258,52384.352
secondary,4,8531.645
secondary_link,3,40.989
service,18,3247.958
tertiary,16,6974.471
track,10,9777.194
unclassified,15,8138.089
