highway,count,length
construction,89,28195.096
cycleway,3,2766.857
footway,521,34762.552
living_street,51,5554.217
pedestrian,3,1299.304
primary,12,8406.345
primary_link,5,227.736
residential,1335,209018.157
secondary,179,72329.704
secondary_link,45,1545.263
service,131,14502.464
steps,28,424.517
tertiary,84,35600.369
tertiary_link,6,115.493
track,8,4551.915
trunk,24,25812.571
trunk_link,13,2994.036
unclassified,16,7242.138
