highway,count,length
footway,24,4142.342
path,1,114.72
residential,145,25277.56
secondary,4,7521.824
secondary_link,2,98.615
service,10,683.037
tertiary,15,4495.425
tertiary_link,1,43.466
trunk,2,4239.104
trunk_link,8,1509.158
unclassified,5,831.12
