highway,count,length
construction,2,4963.063
footway,282,17087.703
living_street,60,5364.808
path,1,95.939
pedestrian,2,252.086
primary,15,13514.691
primary_link,12,496.35
residential,998,163540.537
secondary,59,22236.637
secondary_link,10,304.939
service,89,13230.572
steps,30,471.175
tertiary,88,31829.639
tertiary_link,7,135.39
track,1,82.299
trunk,23,18254.898
trunk_link,28,7782.705
unclassified,27,11075.185
