highway,count,length
footway,51,3394.162
primary,11,1885.586
primary_link,4,1201.31
residential,83,14644.291
secondary,1,1037.103
service,2,3488.32
tertiary,15,7045.49
trunk,4,3214.993
trunk_link,7,1274.961
unclassified,2,633.629
