highway,count,length
footway,8,176.098
living_street,1,1033.438
primary,6,2335.729
primary_link,7,352.503
residential,181,22880.623
secondary,17,3830.605
secondary_link,5,187.578
service,1,167.966
tertiary,13,7038.887
tertiary_link,4,61.902
unclassified,1,183.691
