highway,count,length
busway,7,2133.786
construction,67,22326.626
cycleway,22,21598.525
footway,2073,143290.79
living_street,101,13015.892
path,40,2198.806
pedestrian,57,10827.69
primary,372,109481.363
primary_link,149,10929.52
residential,7854,1092328.359
secondary,507,181033.718
secondary_link,169,9124.501
service,1131,150176.454
steps,156,2640.519
tertiary,559,196983.091
tertiary_link,56,1223.882
track,103,47319.572
trunk,151,64877.483
trunk_link,197,45095.329
unclassified,346,109592.521
