highway,count,length
construction,47,13799.642
cycleway,6,3113.227
footway,423,23947.44
living_street,37,6486.191
path,4,122.928
pedestrian,3,184.373
primary,61,17981.476
primary_link,23,1100.37
residential,1086,122325.005
secondary,99,34560.93
secondary_link,37,1283.265
service,162,18341.188
steps,23,761.763
tertiary,58,22951.119
tertiary_link,8,174.527
track,3,851.946
trunk,45,16249.829
trunk_link,49,11208.385
unclassified,59,6456.26
