highway,count,length
construction,24,8034.226
cycleway,1,594.315
footway,44,2452.397
living_street,8,634.309
pedestrian,3,184.373
primary,8,4105.976
primary_link,2,103.438
residential,286,38394.604
secondary,25,4214.704
service,122,15361.604
steps,10,151.459
tertiary,36,10036.232
tertiary_link,4,169.65
track,6,3219.482
trunk,27,10935.849
trunk_link,40,9991.836
unclassified,18,4179.222
