highway,count,length
construction,2,1220.181
footway,217,23143.721
path,3,289.268
pedestrian,2,514.46
primary,7,7986.337
primary_link,3,856.213
residential,1616,254740.834
secondary,63,40318.408
secondary_link,40,5263.843
service,104,11693.663
steps,13,129.877
tertiary,112,54415.666
tertiary_link,7,317.777
track,14,11897.42
trunk,17,11752.6
trunk_link,20,4082.535
unclassified,47,17290.447
