highway,count,length
construction,4,2146.852
cycleway,1,978.852
footway,147,7941.294
living_street,8,1561.896
path,3,135.197
pedestrian,12,1966.754
primary,39,10656.348
primary_link,26,2944.529
residential,1030,138793.922
secondary,124,40440.625
secondary_link,45,5519.784
service,63,9315.787
steps,20,237.341
tertiary,95,26320.199
tertiary_link,10,316.89
track,1,413.055
trunk,19,11986.993
trunk_link,26,3988.93
unclassified,20,4576.876
