highway,count,length
footway,33,3740.503
pedestrian,2,1284.124
primary,28,6359.687
primary_link,9,537.22
residential,10,1413.022
service,5,585.14
steps,2,29.339
tertiary,6,2294.27
track,7,2159.842
unclassified,2,153.632
