highway,count,length
busway,2,659.53
construction,3,822.552
cycleway,1,1043.284
footway,254,22584.656
path,2,167.851
pedestrian,11,1010.879
primary,92,30876.396
primary_link,43,4484.644
proposed,2,847.842
residential,1379,190621.245
secondary,84,38724.167
secondary_link,19,644.169
service,276,22497.001
steps,21,305.793
tertiary,97,33823.08
tertiary_link,11,319.274
track,1,237.635
trunk,11,6053.808
trunk_link,12,2082.938
unclassified,26,8139.434
