highway,count,length
footway,11,1657.848
path,21,1510.704
primary,17,8613.747
primary_link,16,1172.61
residential,179,25122.42
secondary,4,4324.274
secondary_link,1,10.948
service,4,726.961
tertiary,15,7444.888
tertiary_link,5,92.29
unclassified,7,1132.982
