highway,count,length
construction,65,23938.767
cycleway,7,7688.679
footway,1128,88935.58
path,3,320.228
pedestrian,35,4060.05
primary,157,42471.452
primary_link,55,2542.1
residential,2493,374428.661
secondary,236,78320.801
secondary_link,59,1847.439
service,298,46859.707
steps,90,1863.624
tertiary,165,54382.701
tertiary_link,26,546.886
track,3,1357.859
trunk,161,52494.695
trunk_link,191,35741.706
unclassified,25,4629.165
