highway,count,length
construction,16,14163.045
cycleway,2,1815.157
footway,299,23173.942
living_street,24,3245.927
path,4,261.046
pedestrian,17,2585.573
primary,57,32102.951
primary_link,38,3814.608
residential,2282,332028.742
secondary,155,53224.305
secondary_link,64,7444.204
service,234,47483.422
steps,33,375.667
tertiary,166,75514.365
tertiary_link,18,627.603
track,24,23747.507
trunk,29,18020.053
trunk_link,33,6842.775
unclassified,67,25384.541
