highway,count,length
construction,7,6991.176
cycleway,1,396.973
footway,61,6960.074
living_street,24,1282.203
path,1,239.418
pedestrian,6,842.627
primary,8,25174.766
primary_link,4,601.437
raceway,2,498.397
residential,311,76661.45
road,7,1546.809
secondary,26,11693.897
secondary_link,4,290.148
service,132,21111.891
steps,13,148.634
tertiary,32,16146.108
tertiary_link,6,108.311
track,18,6667.672
trunk,41,13127.885
trunk_link,29,5476.769
unclassified,31,9851.073
