highway,count,length
busway,7,2133.786
construction,11,1229.212
cycleway,14,12271.874
footway,584,50472.391
living_street,7,1394.277
path,14,465.086
pedestrian,60,10861.647
primary,217,57338.475
primary_link,78,4966.985
residential,2879,356290.93
secondary,208,72879.48
secondary_link,62,2196.653
service,413,40689.638
steps,56,812.555
tertiary,255,80249.002
tertiary_link,26,529.04
track,33,13970.488
trunk,43,9730.965
trunk_link,33,6602.232
unclassified,36,12435.273
