highway,count,length
construction,13,12006.758
cycleway,2,1815.157
footway,171,13668.906
living_street,11,1002.83
path,2,158.356
pedestrian,13,2162.445
primary,28,25663.326
primary_link,17,1299.663
residential,1137,178260.28
secondary,51,21244.616
secondary_link,24,2992.08
service,150,37016.432
steps,17,196.21
tertiary,80,36785.89
tertiary_link,7,199.243
track,21,21825.515
trunk,17,9087.84
trunk_link,23,3307.364
unclassified,51,18088.721
