highway,count,length
construction,4,2379.154
footway,19,3270.394
living_street,1,210.865
pedestrian,3,1120.91
primary,15,4135.94
primary_link,9,1339.469
residential,28,4351.507
service,35,5671.083
tertiary,9,2399.318
tertiary_link,2,54.455
unclassified,1,45.988
