highway,count,length
construction,55,31898.239
corridor,1,11.292
cycleway,18,19262.037
footway,274,20474.311
living_street,5,468.097
path,1,1383.235
pedestrian,63,7103.67
primary,149,38906.481
primary_link,24,886.786
residential,1204,200662.266
secondary,98,46992.037
secondary_link,31,1323.533
service,423,57817.901
steps,30,472.996
tertiary,185,60338.299
tertiary_link,27,570.951
track,15,11851.411
trunk,39,14745.135
trunk_link,64,11296.912
unclassified,98,23869.69
