highway,count,length
construction,1,936.106
footway,29,1537.375
path,2,102.69
pedestrian,1,36.316
primary,23,5715.165
primary_link,17,2214.704
residential,202,23270.678
secondary,12,6911.046
secondary_link,4,153.889
service,8,469.082
steps,2,12.443
tertiary,23,5769.565
tertiary_link,1,36.66
unclassified,2,287.812
