,type,id,lat,lon,tags
0,node,7994135532,36.4267625,59.4545917,"{'amenity': 'atm', 'name': 'خودپرداز بانک رفاه'}"
1,node,7994135533,36.4295139,59.4541747,"{'addr:city': 'مشهد', 'amenity': 'police', 'name': 'پلیس راه'}"
