highway,count,length
footway,66,10064.794
residential,285,42810.5
secondary,49,18034.658
secondary_link,12,1599.944
service,31,2437.465
steps,4,50.734
tertiary,35,10903.11
tertiary_link,6,59.472
trunk,6,6971.427
trunk_link,2,447.167
