highway,count,length
busway,2,659.53
construction,12,4758.139
cycleway,3,2038.606
footway,671,53077.108
path,5,457.119
pedestrian,19,3385.343
primary,155,89679.787
primary_link,79,7857.789
proposed,2,847.842
residential,5000,843062.86
secondary,151,80889.225
secondary_link,55,3146.043
service,621,79403.609
steps,51,648.025
tertiary,352,141762.528
tertiary_link,30,678.282
track,47,27843.197
trunk,31,25016.943
trunk_link,49,9778.62
unclassified,141,68106.981
