highway,count,length
construction,58,23239.445
cycleway,3,2766.857
footway,345,23358.646
living_street,30,3316.412
pedestrian,1,1047.218
primary,2,1129.212
residential,839,127193.97
secondary,149,59182.872
secondary_link,38,1376.546
service,74,7328.865
steps,8,165.219
tertiary,28,19541.336
tertiary_link,1,15.078
track,6,4023.681
trunk,10,7149.274
trunk_link,4,357.606
unclassified,10,4462.078
