highway,count,length
footway,63,6439.478
residential,263,38244.045
secondary,23,12310.871
secondary_link,8,1042.322
service,29,2315.424
tertiary,31,6219.296
trunk,2,4239.104
trunk_link,9,1743.884
unclassified,2,203.944
