highway,count,length
construction,2,4963.063
cycleway,1,1093.339
footway,210,10633.626
living_street,52,4602.074
pedestrian,1,139.073
primary,15,6357.116
primary_link,2,93.952
residential,369,48803.827
secondary,39,16914.803
secondary_link,12,407.122
service,30,2408.227
steps,15,200.453
tertiary,34,11145.4
tertiary_link,2,28.724
trunk,14,14086.742
trunk_link,28,7314.209
unclassified,21,4810.306
