highway,count,length
busway,2,592.926
footway,19,982.539
primary,16,5973.225
primary_link,3,177.448
residential,463,49035.388
secondary,13,5087.243
secondary_link,3,32.63
service,59,4056.613
tertiary,32,5451.736
