highway,count,length
cycleway,2,2765.958
footway,127,12388.061
living_street,12,1064.503
path,11,1000.308
pedestrian,1,107.393
primary,33,5766.961
primary_link,9,393.285
residential,384,64560.918
secondary,57,21691.844
secondary_link,20,1148.676
service,100,18171.494
steps,6,88.366
tertiary,52,14886.533
tertiary_link,2,63.9
track,8,724.277
trunk,34,11960.347
trunk_link,30,8101.4
unclassified,21,4820.863
