highway,count,length
construction,2,10832.809
footway,19,1074.053
living_street,21,2901.77
motorway,10,13575.776
motorway_link,1,317.796
primary,12,7470.347
primary_link,2,611.423
residential,104,27854.375
secondary,11,7277.149
secondary_link,3,182.143
service,47,6607.952
steps,3,34.396
tertiary,32,7177.589
tertiary_link,4,634.528
track,19,8459.583
trunk,8,12144.915
trunk_link,6,1855.302
unclassified,84,31421.643
